text,label_id,category
Lensa Kontak,6,kesehatan
Cat Akrilik,5,hiburan
bsijWarteg,0,makanan
Multivitamin,6,kesehatan
ress,3,belanja
Minyak Kayu Putih,6,kesehatan
Grab,2,transportasi
Guardian,6,kesehatan
Es Dawet,1,minuman
1xIuran Organisasi,7,lain_lain
Jjajangmyeon,0,makanan
Tahu Goreng,0,makanan
Biay Admin,4,tagihan
_Kopi Aren-,1,minuman
LRT,2,transportasi
Vitamin C,6,kesehatan
Top Up FF,5,hiburan
Es Teh,1,minuman
Latte,1,minuman
Billiard,5,hiburan
.YouTube Premium.,4,tagihan
LAUNDRY,7,lain_lain
TELUR DADAR,0,makanan
lemon tea,1,minuman
Jam Tangan,3,belanja
3xPameran,5,hiburan
Textbook,3,belanja
Biaya Admin,4,tagihan
Angkot,2,transportasi
BIAYA ADMIN,4,tagihan
wahana,5,hiburan
Ibupfen,6,kesehatan
ASURANSI,4,tagihan
Tambal Gigi,6,kesehatan
MATERAI,7,lain_lain
Parkir Motor,2,transportasi
.Obat Diare-,6,kesehatan
xrabCar,2,transportasi
Bus,2,transportasi
Tokopedia,3,belanja
Makan Malam,0,makanan
Antasida,6,kesehatan
MRT,2,transportasi
Sewa Kos,4,tagihan
GrabCar,2,transportasi
.Pertalite_,2,transportasi
Vitamin C,6,kesehatan
E-Toll,2,transportasi
Obat Sakit Kepala,6,kesehatan
Makan Siang,0,makanan
CAT AKRILIK,5,hiburan
Top Up PUBG,5,hiburan
Kolam Renang,5,hiburan
SPOTIFY,4,tagihan
Kebun Binatang,5,hiburan
2xChips,0,makanan
*Dokter-,6,kesehatan
Taman Bermain,5,hiburan
Multivitamin,6,kesehatan
Kebun Binatang,5,hiburan
Kacamata,3,belanja
Internet Bulanan,4,tagihan
#Pembalut*,3,belanja
Billiard,5,hiburan
CANVA PRO,4,tagihan
Top Up Mobile Legends,5,hiburan
ONGKOS KIRIM,7,lain_lain
PIZZA TOAST,0,makanan
Mouse,3,belanja
Cappuccino,1,minuman
Sabun,3,belanja
Tiket Masuk,5,hiburan
Chicken Bowl,0,makanan
Sandwich,0,makanan
Mikrolet,2,transportasi
Token Listrik,4,tagihan
-Bubble Tea.,1,minuman
DOKTER,6,kesehatan
Kacamata,6,kesehatan
Brown Suga,1,minuman
Anteraja,7,lain_lain
TIKET BIOSKOP,5,hiburan
APPLE JUICE,1,minuman
Buku Catatan,3,belanja
Buku Novel,5,hiburan
-Ongkos Kirim_,7,lain_lain
@ Transfer,7,lain_lain
.Token Listrik#,4,tagihan
SORBET,0,makanan
Nonton Film,5,hiburan
Obat Batuk,6,kesehatan
Mie Goreng,0,makanan
Pudding,0,makanan
Resep Dokter,6,kesehatan
Cek Darah,6,kesehatan
Flashdisk,3,belanja
Strawberry Drink,1,minuman
Tenis,5,hiburan
Formulir,7,lain_lain
Rok,3,belanja
Ikan Goreng,0,makanan
Pie,0,makanan
Kuota Internet,4,tagihan
Print,7,lain_lain
Penggaris,3,belanja
Rumah Sakit,6,kesehatan
bpjs kesehatan,4,tagihan
scan,7,lain_lain
#Rapid Test#,6,kesehatan
Nugget,0,makanan
Topi,3,belanja
ICED LATTE,1,minuman
Kopi Sus Kolonl,1,minuman
MaximBike,2,transportasi
Diamond ML,5,hiburan
YouTube Premium,4,tagihan
Metromini,2,transportasi
Nugget,0,makanan
ES CENDOL,1,minuman
Gnocchi,0,makanan
#Frappe#,1,minuman
2 Konsultasi Dokter,6,kesehatan
Milkshake,1,minuman
-SiCepat_,7,lain_lain
OjekOnline,2,transportasi
Skincare,3,belanja
Futsal,5,hiburan
Biaya Pendaftaran,7,lain_lain
Kimia Farma,6,kesehatan
Flashdisk,3,belanja
pocari sweat,1,minuman
Cap Cay,0,makanan
BIHUN GORENG,0,makanan
1 Cold Brew,1,minuman
Parki Mobil,2,transportasi
taro latte,1,minuman
Kopi Susu Kolonel,1,minuman
Pulpen,3,belanja
*Print-,7,lain_lain
Asuransi,4,tagihan
lain-lain,7,lain_lain
*Badminton#,5,hiburan
Martabak,0,makanan
*Latte*,1,minuman
Ce Darah,6,kesehatan
multivitamin,6,kesehatan
Sotles,6,kesehatan
Print,7,lain_lain
ICED LATTE,1,minuman
xxi,5,hiburan
2 Spidol,3,belanja
First Media,4,tagihan
HOJICHA,1,minuman
Boba,1,minuman
Bayar Kos,4,tagihan
Iuran Kelas,7,lain_lain
Ongkos Kirim,7,lain_lain
Aminstrasi,4,tagihan
Top Up PUBG,5,hiburan
Angkot,2,transportasi
-Cardigan#,3,belanja
CGV,5,hiburan
1xObat Diare,6,kesehatan
amoxicillin,6,kesehatan
Tambal Gigi,6,kesehatan
Buku Catatan,3,belanja
Klinik,6,kesehatan
BADMINTON,5,hiburan
Transfer,7,lain_lain
Pie,0,makanan
Kopi Americano,1,minuman
Mushroom Soup,0,makanan
#Deodoran_,3,belanja
Disney Plus,4,tagihan
Tisu,3,belanja
sweater,3,belanja
Zakat,7,lain_lain
dokter gigi,6,kesehatan
OjekOnline,2,transportasi
2 Ganti Oli,2,transportasi
1xUC PUBG,5,hiburan
Formulir,7,lain_lain
Isi Bensin,2,transportasi
Stempel,7,lain_lain
Jus Semangka,1,minuman
3xIbuprofen,6,kesehatan
Pulsa,4,tagihan
Sprin Roll,0,makanan
Print,7,lain_lain
Rapid Test,6,kesehatan
Latte,1,minuman
Dokter Gigi,6,kesehatan
grill,0,makanan
Bensin,2,transportasi
#Makan Malam-,0,makanan
Strudel,0,makanan
_GoCar-,2,transportasi
Wahana,5,hiburan
2 Burger,0,makanan
Suplemen,6,kesehatan
-Donut_,0,makanan
GoSend,7,lain_lain
_Tagihan WiFi#,4,tagihan
Lab Kesehatan,6,kesehatan
Guardian,6,kesehatan
-Lampu#,3,belanja
Fotokopi,7,lain_lain
Yakult,1,minuman
pasta gigi,3,belanja
-Suplemen*,6,kesehatan
TIKET KRL,2,transportasi
Donasi,7,lain_lain
Tagihan Air,4,tagihan
*ATM#,7,lain_lain
materai,7,lain_lain
Lain-lain,7,lain_lain
Vitamin D,6,kesehatan
ojek,2,transportasi
Kabel Data,3,belanja
Tagihan HP,4,tagihan
Paket Data,4,tagihan
Salon,7,lain_lain
Iuran Kelas,7,lain_lain
#Suplemen-,6,kesehatan
Bioskop,5,hiburan
Sampo,3,belanja
Adoinstrasi,4,tagihan
Obat Diare,6,kesehatan
TAKSI ONLINE,2,transportasi
Es Teh,1,minuman
Cuci Baj,7,lain_lain
Cuci Baju,7,lain_lain
isi bensin,2,transportasi
Tiket Bus,2,transportasi
Kopi Tubruk,1,minuman
Asuransi,4,tagihan
JNT,7,lain_lain
2xTransfer,7,lain_lain
MaximCar,2,transportasi
Adobe,4,tagihan
Nonton Film,5,hiburan
JNE,7,lain_lain
Mobil Online,2,transportasi
Tart,0,makanan
Spidol,3,belanja
Biaya Periksa,6,kesehatan
Mocha,1,minuman
Boba,1,minuman
Earphone,3,belanja
Tambal Gig,6,kesehatan
Mineral Water,1,minuman
cappuccino,1,minuman
Kimia Farm,6,kesehatan
Bus,2,transportasi
Jilid,7,lain_lain
YouTube Premium,4,tagihan
Hoodie,3,belanja
Jilid,7,lain_lain
JNT,7,lain_lain
SEWA KOS,4,tagihan
Top Up Game,5,hiburan
_Chips_,0,makanan
KOPI GULA AREN,1,minuman
Blazer,3,belanja
Obat Maa,6,kesehatan
Tike KRL,2,transportasi
Amoxicillin,6,kesehatan
Multivitamin,6,kesehatan
Nasi Bebek,0,makanan
PLN,4,tagihan
gosend,7,lain_lain
#Le Mineral_,1,minuman
Tiket Pesawat,2,transportasi
Tiket Bioskop,5,hiburan
@ Headset,3,belanja
Modul,3,belanja
Pulsa,4,tagihan
Firs Media,4,tagihan
Taman Bermain,5,hiburan
LENSA KONTAK,6,kesehatan
Stabilo,3,belanja
2xStrawberry Drink,1,minuman
Frappe,1,minuman
Strawberry Drink,1,minuman
Milk Tea,1,minuman
Lensa Kontak,6,kesehatan
2xToken Listrik,4,tagihan
Tiket Event,5,hiburan
Angkot,2,transportasi
Netflix,4,tagihan
*Metromini*,2,transportasi
Top Up FF,5,hiburan
Tas,3,belanja
Isi Pulsa,4,tagihan
Tenis,5,hiburan
Tas,3,belanja
Jajan,7,lain_lain
Bayar Kos,4,tagihan
Cat Akrilik,5,hiburan
Kereta Api,2,transportasi
CGV,5,hiburan
BIAYA PERIKSA,6,kesehatan
Apotek,6,kesehatan
BISCUIT,0,makanan
Hoodie,3,belanja
SPBU,2,transportasi
ResepDhktoer,6,kesehatan
Cappuccino,1,minuman
Sedekah,7,lain_lain
Setrika,7,lain_lain
Mango Drink,1,minuman
Donasi,7,lain_lain
Past Gigi,3,belanja
patungan,7,lain_lain
*Steam.,5,hiburan
Aqua,1,minuman
Karaoke,5,hiburan
Kopi Aren,1,minuman
Pertalite,2,transportasi
Baju,3,belanja
Uang Kos,4,tagihan
Vanilld Latte,1,minuman
Tiket Bioskop,5,hiburan
Sedekah,7,lain_lain
Cukur,7,lain_lain
Lontong,0,makanan
1 Top Up PUBG,5,hiburan
Mobil Online,2,transportasi
3xHazelnut Latte,1,minuman
Servis Motor,2,transportasi
AIR KELAPA,1,minuman
Kaos,3,belanja
JNE,7,lain_lain
Lab Kesehatan,6,kesehatan
infaq,7,lain_lain
Cappuccino,1,minuman
E-Toll,2,transportasi
grabcar,2,transportasi
1xLegalisir,7,lain_lain
Chips,0,makanan
KOPI GULA AREN,1,minuman
#Top Up Mobile Legends*,5,hiburan
Mouse,3,belanja
1xMobil Online,2,transportasi
Lab Kesehatan,6,kesehatan
Rot Bakar,0,makanan
Tagihan HP,4,tagihan
Softener,3,belanja
nasi goreng kampung,0,makanan
Cold Brew,1,minuman
Dokter Gigi,6,kesehatan
Biaya Kos,4,tagihan
MaximCar,2,transportasi
3xBiaya Transfer,7,lain_lain
Kimia Farma,6,kesehatan
#Tambal Gigi.,6,kesehatan
2xThai Tea,1,minuman
2xTagihan Telepon,4,tagihan
Iuran,4,tagihan
Earphone,3,belanja
puskesmas,6,kesehatan
Kabel Data,3,belanja
Nasi Ayam,0,makanan
PLN,4,tagihan
-BBM#,2,transportasi
Cabut Gigi,6,kesehatan
Apple Music,4,tagihan
MULTIVITAMIN,6,kesehatan
Internet Bulanan,4,tagihan
#IndiHome*,4,tagihan
BIAYA PERIKSA,6,kesehatan
Data Interne,4,tagihan
Nugget,0,makanan
Cabut Gigi,6,kesehatan
Good Day,1,minuman
TEXTBOOK,3,belanja
Materai,7,lain_lain
Nasi Goreng Spesial,0,makanan
Detergen,3,belanja
1xTagihan Telepon,4,tagihan
TAMAN BERMAIN,5,hiburan
Kontrakan,4,tagihan
Antasdia,6,kesehatan
Vitamin C,6,kesehatan
Suplemen,6,kesehatan
Tagiha HP,4,tagihan
Charger,3,belanja
Bubble Tea,1,minuman
Hazelnut Latt,1,minuman
Pulpen,3,belanja
Ongkos Kirim,7,lain_lain
UC PUBG,5,hiburan
Hansaplast,6,kesehatan
Brown Sugar,1,minuman
Kopi Dalgona,1,minuman
XXI,5,hiburan
MAXIMCAR,2,transportasi
*Grab*,2,transportasi
es buah,1,minuman
TRANSJAKARTA,2,transportasi
Sedekah,7,lain_lain
Rumah Saki,6,kesehatan
Siomay,0,makanan
Obat Maag,6,kesehatan
puskesmas,6,kesehatan
Kebab,0,makanan
.Adobe*,4,tagihan
Sampo,3,belanja
Brown Sugar,1,minuman
angkot,2,transportasi
1xObat Maag,6,kesehatan
Jilid,7,lain_lain
-Paracetamol#,6,kesehatan
Sewa Kos,4,tagihan
Mushroom Soup,0,makanan
Tiket Bioskop,5,hiburan
Steak,0,makanan
2 Token Listrik,4,tagihan
Kolam Renang,5,hiburan
TAGIHAN WIFI,4,tagihan
Deodoran,3,belanja
ATM,7,lain_lain
KAOS,3,belanja
Buku Catatan,3,belanja
Nasi Goreng Kampung,0,makanan
Penggaris,3,belanja
BENSIN,2,transportasi
GoSend,7,lain_lain
burger,0,makanan
.Iuran Organisasi#,7,lain_lain
Biaya Pendaftaran,7,lain_lain
Konsultasi Dokter,6,kesehatan
Belanja Online,3,belanja
2xRumah Sakit,6,kesehatan
Iuran,4,tagihan
parkir mobil,2,transportasi
jajan,7,lain_lain
Rumah Sakit,6,kesehatan
-Air Mineral#,1,minuman
paket data,4,tagihan
KRL,2,transportasi
Tike Bioskop,5,hiburan
Kopi Susu Kolonel,1,minuman
Cabut Gigi,6,kesehatan
1 Peach Tea,1,minuman
obat diare,6,kesehatan
hotdog,0,makanan
ISI BENSIN,2,transportasi
Maxim,2,transportasi
Ibuprofen,6,kesehatan
@ Cat Akrilik,5,hiburan
JNT,7,lain_lain
2 Softener,3,belanja
Materai,7,lain_lain
Asuransi,4,tagihan
Damri,2,transportasi
Garlic Bread,0,makanan
Cabut Gigi,6,kesehatan
Mocha,1,minuman
Steam,5,hiburan
Earl Grey,1,minuman
Scan,7,lain_lain
Bayar Listrik,4,tagihan
Pameran,5,hiburan
MOCHA,1,minuman
nop Up FF,5,hiburan
Cukur,7,lain_lain
.SiCepat.,7,lain_lain
@ Kabel Data,3,belanja
biaya berobat,6,kesehatan
Teh Hija,1,minuman
Infaq,7,lain_lain
Obat Sakit Kepala,6,kesehatan
DIAMOND ML,5,hiburan
Biay Admin,4,tagihan
2xTiket Konser,5,hiburan
Setrika,7,lain_lain
CGV,5,hiburan
Sampo,3,belanja
Wahana,5,hiburan
Sedekah,7,lain_lain
Es Kopi Susu,1,minuman
Ganti Oli,2,transportasi
Ojek,2,transportasi
Microsoft 365,4,tagihan
xansplast,6,kesehatan
Paracetamol,6,kesehatan
IndiHome,4,tagihan
Keyoard,3,belanja
Shopee,3,belanja
Cuc Baju,7,lain_lain
Espresso,1,minuman
Antasida,6,kesehatan
Jilid,7,lain_lain
NASI AYAM GEPREK,0,makanan
Multivitamin,6,kesehatan
Iced Latte,1,minuman
JS Kehotan,4,tagihan
Lemon Tea,1,minuman
Macchiato,1,minuman
SCAN,7,lain_lain
Internet Bulanan,4,tagihan
-Sunscreen*,3,belanja
Token Listrik,4,tagihan
JAJAN,7,lain_lain
First Media,4,tagihan
Pameran,5,hiburan
Apple Music,4,tagihan
Pulpen,3,belanja
SATE AYAM,0,makanan
XXI,5,hiburan
METROMINI,2,transportasi
Biaya Periksa,6,kesehatan
Bi)yadAmin,4,tagihan
_Pulsa_,4,tagihan
Rapid Test,6,kesehatan
@ BBM,2,transportasi
TOP UP FF,5,hiburan
Bowling,5,hiburan
Hotdog,0,makanan
GoSend,7,lain_lain
Topi,3,belanja
Uang Kos,4,tagihan
tahu tempe,0,makanan
Es Dawet,1,minuman
print,7,lain_lain
-Rumah Sakit-,6,kesehatan
Telu Ceplok,0,makanan
Cabu Gigi,6,kesehatan
headset,3,belanja
Fitness,5,hiburan
Tagihan iLstrik,4,tagihan
Cek Darah,6,kesehatan
Tambal Gigi,6,kesehatan
Kontrakan,4,tagihan
lavender latte,1,minuman
.Top Up Genshin*,5,hiburan
Badminton,5,hiburan
SPBU,2,transportasi
Kolam Renagn,5,hiburan
Cold Brew,1,minuman
Cat Akrilik,5,hiburan
WiFi,4,tagihan
Vitamin C,6,kesehatan
Aqua,1,minuman
@ Nasi Ayam,0,makanan
Gelang,3,belanja
kertas hvs,3,belanja
BIAYA ADMIN,4,tagihan
3xSpidol,3,belanja
Cukud,7,lain_lain
Sampo,3,belanja
3xKlinik,6,kesehatan
Teh Tarik,1,minuman
Tagihan Listrik,4,tagihan
Tiket Masu,5,hiburan
@ Tenis,5,hiburan
Obat Batuk,6,kesehatan
Iuran Organisasi,7,lain_lain
Karaoke,5,hiburan
Penggaris,3,belanja
CaamelL atet,1,minuman
PERTAMAX,2,transportasi
Jus Alpukat,1,minuman
Tagihan WiFi,4,tagihan
Hazelnut Latte,1,minuman
Lain-lain,7,lain_lain
Tiket Pesawat,2,transportasi
Kuota Internet,4,tagihan
Pasla iig,3,belanja
Topi,3,belanja
Es Dawet,1,minuman
TIKET KERETA,2,transportasi
Pulsa,4,tagihan
Obat Flu,6,kesehatan
Potong Rambut,7,lain_lain
.Kebun Binatang-,5,hiburan
Donasi,7,lain_lain
#Rawon-,0,makanan
Komik,5,hiburan
DIMSUM,0,makanan
Ganti Oli,2,transportasi
M(miike,2,transportasi
Pembaltu,3,belanja
First Media,4,tagihan
Anteraja,7,lain_lain
top up game,5,hiburan
Teh Manis,1,minuman
PCR,6,kesehatan
Parkir,2,transportasi
Tiramisu,0,makanan
3xGrabExpress,7,lain_lain
Print,7,lain_lain
Kertas HVS,3,belanja
Klinik,6,kesehatan
Pertamax,2,transportasi
Textbook,3,belanja
Brown Sugar Latte,1,minuman
Kebun Binatan,5,hiburan
-Sandal_,3,belanja
Cardigan,3,belanja
pertalite,2,transportasi
KRL,2,transportasi
3xScan,7,lain_lain
Tike Bioskop,5,hiburan
Jam Tangan,3,belanja
MaximCar,2,transportasi
E^ Matcha,1,minuman
Jajan,7,lain_lain
Futasu,5,hiburan
-Komik*,5,hiburan
Tiket Boskop,5,hiburan
Parkir Motor,2,transportasi
#Scan#,7,lain_lain
Obat Maag,6,kesehatan
3xWahana,5,hiburan
gocar,2,transportasi
Bensin,2,transportasi
1 Kacamata,3,belanja
Hazelnut Latte,1,minuman
3xMaximCar,2,transportasi
Pertamax,2,transportasi
@ Mie Ayam,0,makanan
Charegr,3,belanja
-Adobe_,4,tagihan
Brownie,0,makanan
Matcha L&5te,1,minuman
GRAB,2,transportasi
Konsultasi Dokter,6,kesehatan
Bioskop,5,hiburan
French Toast,0,makanan
Rapid Test,6,kesehatan
Caramel Latte,1,minuman
Buku Catatan,3,belanja
Charger,3,belanja
Ojek,2,transportasi
PULSA,4,tagihan
BLT,0,makanan
Kontrakan,4,tagihan
Tiket Masuk,5,hiburan
SARAPAN,0,makanan
Iced Latte,1,minuman
GrabBike,2,transportasi
1xAlat Musik,5,hiburan
Espresso,1,minuman
Air PAM,4,tagihan
MINERAL WATER,1,minuman
Setrika,7,lain_lain
1xTelur Ceplok,0,makanan
Apple Music,4,tagihan
indihome,4,tagihan
#Diamond ML#,5,hiburan
.Iced Americano#,1,minuman
Boba,1,minuman
Dompet,3,belanja
CAT AKRILIK,5,hiburan
ATM,7,lain_lain
tagihan wifi,4,tagihan
Nasi Bebek,0,makanan
Formulir,7,lain_lain
Teh Hijau,1,minuman
Cukur,7,lain_lain
Obat Batuk,6,kesehatan
Lemonade,1,minuman
WiFi,4,tagihan
1xBusway,2,transportasi
kopi espresso,1,minuman
Iuran Organisasi,7,lain_lain
Mobil Online,2,transportasi
LAIN-LAIN,7,lain_lain
Cappuccino,1,minuman
KONSULTASI DOKTER,6,kesehatan
Tagihan WiFi,4,tagihan
Tahu Tempe,0,makanan
komik,5,hiburan
Matcha Latt,1,minuman
Cuci Baju,7,lain_lain
Top Up Genshin,5,hiburan
tiket event,5,hiburan
cireng,0,makanan
Ayam Bakar,0,makanan
penggaris,3,belanja
Cabut Gigi,6,kesehatan
SPBU,2,transportasi
ibuprofen,6,kesehatan
Kertas HVS,3,belanja
Parkir Motor,2,transportasi
Token Listrik,4,tagihan
Bayar Listrik,4,tagihan
Administrasi,4,tagihan
Tiket KRL,2,transportasi
Obat Diare,6,kesehatan
@ Guardian,6,kesehatan
1xKlinik,6,kesehatan
Risol,0,makanan
-Hoodie-,3,belanja
2xCaesar Salad,0,makanan
Grab,2,transportasi
Diamond ML,5,hiburan
Tiket Wisata,5,hiburan
Nasi Ayam Geprek,0,makanan
1 Buku Novel,5,hiburan
Jajan,7,lain_lain
bOatF lu,6,kesehatan
Chips,0,makanan
Roti Bakar,0,makanan
Ikan Bakar,0,makanan
-YouTube Premium.,4,tagihan
mie goreng,0,makanan
.Tagihan HP#,4,tagihan
Potong Rambut,7,lain_lain
Taman Bermain,5,hiburan
Iuran,4,tagihan
3xInfaq,7,lain_lain
Tiket Event,5,hiburan
GoSend,7,lain_lain
Bubbl Tea,1,minuman
Kacamata,3,belanja
Teh Susu,1,minuman
Busway,2,transportasi
canva pro,4,tagihan
Gnocchi,0,makanan
-Cukur#,7,lain_lain
Scan,7,lain_lain
Rapid Test,6,kesehatan
Paracetamol,6,kesehatan
jus jambu,1,minuman
Kopi Gula Aren,1,minuman
Tas,3,belanja
Ongkos Kirim,7,lain_lain
Hansaplast,6,kesehatan
Nasi Ayam Kremes,0,makanan
KIMIA FARMA,6,kesehatan
.Adobe#,4,tagihan
Pizza,0,makanan
Es Kelapa Muda,1,minuman
Diamond ML,5,hiburan
biaya kos,4,tagihan
Shopee,3,belanja
Alat Musik,5,hiburan
Notnon 7iom,5,hiburan
Tokopedia,3,belanja
_Biaya Admin_,4,tagihan
Bayar Listri,4,tagihan
jus alpukat,1,minuman
Parkir,2,transportasi
1xAnteraja,7,lain_lain
MRT,2,transportasi
Tagiha Telepon,4,tagihan
asuransi,4,tagihan
SABUN,3,belanja
Gojek,2,transportasi
TagihrnLis^rki,4,tagihan
Rice Bowl,0,makanan
3xAdministrasi,4,tagihan
disney plus,4,tagihan
Buku Tulis,3,belanja
1xKereta Api,2,transportasi
Tiket KRL,2,transportasi
Macchiato,1,minuman
Ongkir,7,lain_lain
2xResep Dokter,6,kesehatan
First Media,4,tagihan
*Diamond ML.,5,hiburan
Es Kopi Susu,1,minuman
Banana Bread,0,makanan
kopi instan,1,minuman
Stempel,7,lain_lain
Multivitamin,6,kesehatan
Infaq,7,lain_lain
administrasi,4,tagihan
Mikrolet,2,transportasi
DOKTER,6,kesehatan
B2terai,3,belanja
Pink Lemonade,1,minuman
Transjakarta,2,transportasi
Potong Rambut,7,lain_lain
steam,5,hiburan
Fitness,5,hiburan
Iced American,1,minuman
2 Data Internet,4,tagihan
Bu#ger,0,makanan
Tol,2,transportasi
Bayar Listrik,4,tagihan
@ Cabut Gigi,6,kesehatan
ojekonline,2,transportasi
Pameran,5,hiburan
e-toll,2,transportasi
Tiket Masuk,5,hiburan
sIi Besin,2,transportasi
Benins,2,transportasi
Sparkling Water,1,minuman
Netflix,4,tagihan
Guarda,6,kesehatan
Telur Ceplok,0,makanan
2 Bubble Tea,1,minuman
Tambal Gipi,6,kesehatan
-Energen_,1,minuman
Kacamata,3,belanja
2 Dimsum,0,makanan
Tenis,5,hiburan
Wahana,5,hiburan
Taksi Onlin,2,transportasi
ES BUAH,1,minuman
Ongkir,7,lain_lain
Netflix,4,tagihan
Jjajangmyeon,0,makanan
Map Plastik,3,belanja
Dokter,6,kesehatan
Guardian,6,kesehatan
Tagihan WiF,4,tagihan
Multivitamin,6,kesehatan
mineral water,1,minuman
Nachos,0,makanan
Ibuprofen,6,kesehatan
LRT,2,transportasi
Lemon Tea,1,minuman
1xObat Maag,6,kesehatan
@ Kaos,3,belanja
CHIPS,0,makanan
3xNasi Goreng Spesial,0,makanan
-Teh Susu-,1,minuman
Tokopedia,3,belanja
Biscuit,0,makanan
Pvn,3,belanja
IURAN ORGANISASI,7,lain_lain
#Cardigan*,3,belanja
Tagihan WiFi,4,tagihan
Tagihan HP,4,tagihan
Adobe,4,tagihan
AMOXICILLIN,6,kesehatan
Anteraja,7,lain_lain
SPBU,2,transportasi
Obat Diare,6,kesehatan
Internet Bulanan,4,tagihan
Energen,1,minuman
Tiket Bioskop,5,hiburan
Netflix,4,tagihan
Minyak Kayu Putih,6,kesehatan
Canva Pro,4,tagihan
Mikrolet,2,transportasi
CROISSANT,0,makanan
Steam,5,hiburan
Jam Tangan,3,belanja
Transfer,7,lain_lain
Tenis,5,hiburan
Tomato Soup,0,makanan
Iuran,4,tagihan
materai,7,lain_lain
Aya Penyet,0,makanan
*Scan.,7,lain_lain
Firs Medla,4,tagihan
Roti Bakar,0,makanan
Jilid,7,lain_lain
Ongkir,7,lain_lain
Good Day,1,minuman
MRT,2,transportasi
SPBU,2,transportasi
3xIce Cream,0,makanan
Toem jistrik,4,tagihan
Betadine,6,kesehatan
Ongkos Kirim,7,lain_lain
OjekOnline,2,transportasi
Setrika,7,lain_lain
#Parkir Motor.,2,transportasi
Betadine,6,kesehatan
Vi4amin D,6,kesehatan
Tagihan Air,4,tagihan
headset,3,belanja
Softlens,6,kesehatan
.Jilid*,7,lain_lain
Klinik,6,kesehatan
Obat Batuk,6,kesehatan
Rumah Sakit,6,kesehatan
Tart,0,makanan
Hazelnut Latte,1,minuman
Smoothie,1,minuman
MaximBike,2,transportasi
Karaoke,5,hiburan
Fried Noodle,0,makanan
#Soto.,0,makanan
French Toas,0,makanan
Cukur,7,lain_lain
Kacamata,3,belanja
NASI KUNING,0,makanan
BBM,2,transportasi
jne,7,lain_lain
Print,7,lain_lain
Multivitamin,6,kesehatan
Vitamin D,6,kesehatan
Tiket Event,5,hiburan
2 Pink Lemonade,1,minuman
Uang Kos,4,tagihan
NASI BAKAR,0,makanan
Tagihan Listrik,4,tagihan
ONGKOS KIRIM,7,lain_lain
First Media,4,tagihan
Anteraja,7,lain_lain
Futsal,5,hiburan
formulir,7,lain_lain
ES BUAH,1,minuman
Antasida,6,kesehatan
Nasi yam Kre0es,0,makanan
Alat Musik,5,hiburan
Croissant,0,makanan
Jus Semangka,1,minuman
3xTop Up Game,5,hiburan
SEDEKAH,7,lain_lain
Legalisir,7,lain_lain
Disney3Plus,4,tagihan
-Obat Flu.,6,kesehatan
Headset,3,belanja
Blazer,3,belanja
ES KELAPA MUDA,1,minuman
_Hazelnut Latte-,1,minuman
Pizaz Tosst,0,makanan
Metromini,2,transportasi
Zakat,7,lain_lain
#Red Velvet.,0,makanan
-Topi*,3,belanja
Carpaccio,0,makanan
Fitness,5,hiburan
Patungan,7,lain_lain
Fitness,5,hiburan
Poton Rambut,7,lain_lain
MRT,2,transportasi
Obat Sakit Kepala,6,kesehatan
Tagihan WiFi,4,tagihan
Potong Rambut,7,lain_lain
Iuran Kelas,7,lain_lain
Top Up Mobile Legends,5,hiburan
-Folder#,3,belanja
2xEclair,0,makanan
Tagihan HP,4,tagihan
2 Cold Brew,1,minuman
BrowniSugar,1,minuman
Biaya Transfer,7,lain_lain
Spotify,4,tagihan
Tas,3,belanja
servis motor,2,transportasi
Hnsaplast,6,kesehatan
Cold Brew,1,minuman
keyboard,3,belanja
Bensin,2,transportasi
Kacamata,6,kesehatan
Paket Dat,4,tagihan
#Kopi Espresso_,1,minuman
Biaya Admin,4,tagihan
parkir motor,2,transportasi
Obat Flu,6,kesehatan
JNT,7,lain_lain
Microsoft 365,4,tagihan
Cinepolis,5,hiburan
Formulir,7,lain_lain
BUKU CATATAN,3,belanja
Kereta Api,2,transportasi
Iced Latte,1,minuman
@ Taman Bermain,5,hiburan
Bayar Listrik,4,tagihan
Infaq,7,lain_lain
OjekOnline,2,transportasi
Steam,5,hiburan
Es Matcha,1,minuman
Adobe,4,tagihan
lensa kontak,6,kesehatan
Pulsa,4,tagihan
Pemb%lut,3,belanja
Sepatu,3,belanja
Hojicha,1,minuman
Sewa Kos,4,tagihan
Cardigan,3,belanja
Nasi Box,0,makanan
Frappe,1,minuman
Earphone,3,belanja
Sandal,3,belanja
*Vanilla Latte*,1,minuman
Transjakarta,2,transportasi
Sweater,3,belanja
Lensa Kontak,6,kesehatan
Puskesmas,6,kesehatan
e-toll,2,transportasi
Rumah Saki,6,kesehatan
Multivitamin,6,kesehatan
Data Internet,4,tagihan
Sikat Gigi,3,belanja
*Fotokopi#,7,lain_lain
Iced Latte,1,minuman
Es Kelapa Muda,1,minuman
Good Day,1,minuman
Ice Cream,0,makanan
Cuci Baju,7,lain_lain
Biaya Admin,4,tagihan
PLN,4,tagihan
GrabBike,2,transportasi
Es Dawet,1,minuman
Deodoran,3,belanja
JNT,7,lain_lain
Laundry,7,lain_lain
2xOngkir,7,lain_lain
Ongkos Kirim,7,lain_lain
Zakat,7,lain_lain
Mie Goreng,0,makanan
Kabel Data,3,belanja
